CourseCode,courseTitle,course Credit,Section,Faculty,CourseTime,Room,Seat Capacity
CSE311,Database Management System,3,1,IAH,MW 08:00 AM - 09:30 AM,SAC308,40
CSE311,Database Management System,3,3,NLH,RA 09:40 AM - 11:10 AM,SAC307,40
CSE311,Database Management System,3,4,NLH,RA 11:20 AM - 12:50 PM,SAC307,40
CSE311,Database Management System,3,5,SLf,ST 08:00 AM - 09:30 AM,SAC205,40
CSE311,Database Management System,3,6,SLf,ST 09:40 AM - 11:10 AM,SAC205,40
CSE311,Database Management System,3,7,MKN1,RA 11:20 AM - 12:50 PM,SAC205,40
CSE311,Database Management System,3,8,NdA,RA 08:00 AM - 09:30 AM,NAC511,40
CSE311,Database Management System,3,10,RIS,RA 02:40 PM - 04:10 PM,SAC204,40
CSE311,Database Management System,3,11,KMN1,RA 02:40 PM - 04:10 PM,SAC307,40
CSE311,Database Management System,3,12,TBA,RA 02:40 PM - 04:10 PM,SAC502,0
CSE311,Database Management System,3,13,TBA,ST 04:20 PM - 05:50 PM,SAC305,0
CSE311L,Database Management System Lab,0,1,IAH,M 11:20 AM - 02:30 PM,LIB605,40
CSE311L,Database Management System Lab,0,3,NLH,M 08:00 AM - 11:10 AM,LIB604,40
CSE311L,Database Management System Lab,0,4,NLH,W 08:00 AM - 11:10 AM,LIB604,40
CSE311L,Database Management System Lab,0,5,SLf,M 11:20 AM - 02:30 PM,LIB604,40
CSE311L,Database Management System Lab,0,6,SLf,W 11:20 AM - 02:30 PM,LIB604,40
CSE311L,Database Management System Lab,0,7,MKN1,R 02:40 PM - 05:50 PM,LIB604,40
CSE311L,Database Management System Lab,0,8,NdA,A 02:40 PM - 05:50 PM,LIB604,40
CSE311L,Database Management System Lab,0,9,MRIs,R 08:00 AM - 11:10 AM,LIB604,0
CSE311L,Database Management System Lab,0,10,RIS,A 08:00 AM - 11:10 AM,LIB604,40
CSE311L,Database Management System Lab,0,11,KMN1,W 02:40 PM - 05:50 PM,LIB604,40
CSE311L,Database Management System Lab,0,12,TBA,M 08:00 AM - 11:10 AM,LIB605,0
CSE311L,Database Management System Lab,0,13,TBA,W 08:00 AM - 11:10 AM,LIB605,0
CSE323,Operating Systems Design,3,1,NvA,ST 01:00 PM - 02:30 PM,SAC311,40
CSE323,Operating Systems Design,3,2,NvA,MW 01:00 PM - 02:30 PM,SAC308,40
CSE323,Operating Systems Design,3,3,MUA3,RA 08:00 AM - 09:30 AM,SAC204,40
CSE323,Operating Systems Design,3,4,SMU1,RA 08:00 AM - 09:30 AM,NAC991,40
CSE323,Operating Systems Design,3,5,RMz1,RA 08:00 AM - 09:30 AM,SAC308,40
CSE323,Operating Systems Design,3,6,RMz1,RA 11:20 AM - 12:50 PM,SAC311,40
CSE323,Operating Systems Design,3,7,TBA,RA 01:00 PM - 02:30 PM,SAC503,0
CSE323,Operating Systems Design,3,8,TBA,ST 04:20 PM - 05:50 PM,SAC205,0
CSE325,Programming Languages Principles,3,1,MSK1,ST 04:20 PM - 05:50 PM,SAC801A,40
CSE325,Programming Languages Principles,3,2,MSK1,MW 01:00 PM - 02:30 PM,SAC311,40
CSE325,Programming Languages Principles,3,4,EzM,MW 04:20 PM - 05:50 PM,SAC511,40
CSE325,Programming Languages Principles,3,5,MdAR,RA 08:00 AM - 09:30 AM,SAC511,40
CSE325,Programming Languages Principles,3,6,MdAR,RA 09:40 AM - 11:10 AM,NAC992,40
CSE325,Programming Languages Principles,3,7,FSI,RA 01:00 PM - 02:30 PM,SAC205,40
CSE325,Programming Languages Principles,3,8,KMN1,RA 04:20 PM - 05:50 PM,SAC307,40
CSE327,Software Engineering,3,1,NbM,MW 01:00 PM - 02:30 PM,SAC210,40
CSE327,Software Engineering,3,2,IqN,RA 01:00 PM - 02:30 PM,SAC308,40
CSE327,Software Engineering,3,3,MdSH,RA 09:40 AM - 11:10 AM,NAC990,40
CSE327,Software Engineering,3,4,MMA1,RA 08:00 AM - 09:30 AM,SAC307,40
CSE327,Software Engineering,3,5,MMA1,RA 11:20 AM - 12:50 PM,SAC308,40
CSE327,Software Engineering,3,7,NbM,ST 02:40 PM - 04:10 PM,SAC310,40
CSE327,Software Engineering,3,8,TBA,RA 08:00 AM - 09:30 AM,SAC207,0
CSE327,Software Engineering,3,9,TBA,RA 09:40 AM - 11:10 AM,SAC503,0
CSE331,Microprocessor Interfacing & Embedded System,3,1,MAQM,MW 09:40 AM - 11:10 AM,SAC502,40
CSE331,Microprocessor Interfacing & Embedded System,3,2,MUA3,RA 09:40 AM - 11:10 AM,SAC204,40
CSE331,Microprocessor Interfacing & Embedded System,3,3,SkH1,RA 11:20 AM - 12:50 PM,NAC991,0
CSE331,Microprocessor Interfacing & Embedded System,3,5,SMH2,RA 11:20 AM - 12:50 PM,SAC210,40
CSE331,Microprocessor Interfacing & Embedded System,3,7,MARh,RA 01:00 PM - 02:30 PM,SAC210,40
CSE331,Microprocessor Interfacing & Embedded System,3,8,MARh,RA 02:40 PM - 04:10 PM,SAC210,40
CSE331,Microprocessor Interfacing & Embedded System,3,9,MUU,RA 09:40 AM - 11:10 AM,SAC801A,40
CSE331,Microprocessor Interfacing & Embedded System,3,10,TBA,RA 08:00 AM - 09:30 AM,SAC310,40
CSE331,Microprocessor Interfacing & Embedded System,3,11,TBA,RA 01:00 PM - 02:30 PM,SAC204,40
CSE331,Microprocessor Interfacing & Embedded System,3,12,MHo1,RA 08:00 AM - 09:30 AM,NAC505,40
CSE331,Microprocessor Interfacing & Embedded System,3,13,MHo1,RA 11:20 AM - 12:50 PM,SAC209,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,1,MAQm,S 02:40 PM - 05:50 PM,LIB610,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,2,MUA3,R 11:20 AM - 02:30 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,3,SKH1,R 02:40 PM - 05:50 PM,LIB610,0
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,4,SKH1,A 02:40 PM - 05:50 PM,LIB610,0
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,5,SMH2,S 02:40 PM - 05:50 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,6,SMH2,T 02:40 PM - 05:50 PM,LIB609,0
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,7,MARh,R 08:00 AM - 11:10 AM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,8,MARh,A 08:00 AM - 11:10 AM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,9,MUU,A 11:20 AM - 02:30 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,10,TBA,S 11:20 AM - 02:30 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,11,TBA,T 11:20 AM - 02:30 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,12,MHo1,R 02:40 PM - 05:50 PM,LIB609,40
CSE331L,Microprocessor Interfacing & Embedded System Lab,0,13,MHo1,A 02:40 PM - 05:50 PM,LIB609,40
CSE332,Computer Organization and Architecture,3,1,MAQm,ST 09:40 AM - 11:10 AM,NAC993,40
CSE332,Computer Organization and Architecture,3,2,MAQm,ST 11:20 AM - 12:50 PM,NAC993,40
CSE332,Computer Organization and Architecture,3,3,NJL,MW 09:40 AM - 11:10 AM,NAC215,0
CSE332,Computer Organization and Architecture,3,5,TnF,MW 01:00 PM - 02:30 PM,NAC991,40
CSE332,Computer Organization and Architecture,3,6,TnF,MW 02:40 PM - 04:10 PM,SAC210,40
CSE332,Computer Organization and Architecture,3,7,NLH,MW 04:20 PM - 05:50 PM,SAC310,40
CSE332,Computer Organization and Architecture,3,8,NLH,RA 02:40 PM - 04:10 PM,SAC801A,40
CSE332,Computer Organization and Architecture,3,9,ALHQ,MW 08:00 AM - 09:30 AM,SAC511,40
CSE332,Computer Organization and Architecture,3,10,ALHQ,MW 11:20 AM - 12:50 PM,SAC511,40
CSE332,Computer Organization and Architecture,3,11,Sfm,RA 08:00 AM - 09:30 AM,SAC210,40
CSE332,Computer Organization and Architecture,3,12,Sfm,RA 09:40 AM - 11:10 AM,SAC210,40
CSE332L,Computer Organization and Architecture Lab,0,1,MAQm,M 02:40 PM - 05:50 PM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,2,MAQm,W 02:40 PM - 05:50 PM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,5,TnF,M 08:00 AM - 11:10 AM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,6,TnF,W 08:00 AM - 11:10 AM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,7,NLH,S 11:20 AM - 02:30 PM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,8,NLH,T 11:20 AM - 02:30 PM,SAC507,40
CSE332L,Computer Organization and Architecture Lab,0,9,ALHQ,W 02:40 PM - 05:50 PM,SAC801,40
CSE332L,Computer Organization and Architecture Lab,0,10,ALHQ,M 02:40 PM - 05:50 PM,SAC801,40
CSE332L,Computer Organization and Architecture Lab,0,11,Sfm,A 11:20 AM - 02:30 PM,SAC801,40
CSE332L,Computer Organization and Architecture Lab,0,12,Sfm,A 02:40 PM - 05:50 PM,SAC801,40
CSE338,Computer Networks,3,1,hzr,MW 02:40 PM - 04:10 PM,SAC311,40
CSE338,Computer Networks,3,2,RjP,MW 11:20 AM - 12:50 PM,SAC310,40
CSE338L,Computer Networks Lab,0,2,RjP,M 02:40 PM - 05:50 PM,LIB610,40
CSE373,Design and Analysis of Algorithms,3,1,SfM1,ST 11:20 AM - 12:50 PM,SAC205,40
CSE373,Design and Analysis of Algorithms,3,2,ARa2,MW 08:00 AM - 09:30 AM,SAC801A,40
CSE373,Design and Analysis of Algorithms,3,4,IqN,MW 01:00 PM - 02:30 PM,NAC1077,40
CSE373,Design and Analysis of Algorithms,3,5,OISD,MW 09:40 AM - 11:10 AM,LIB603,2
CSE373,Design and Analysis of Algorithms,3,7,SMAH,RA 08:00 AM - 09:30 AM,SAC513,40
CSE373,Design and Analysis of Algorithms,3,8,SMAH,RA 11:20 AM - 12:50 PM,SAC511,40
CSE373,Design and Analysis of Algorithms,3,9,EKD,ST 08:00 AM - 09:30 AM,SAC206,40
CSE373,Design and Analysis of Algorithms,3,11,NdA,RA 11:20 AM - 12:50 PM,SAC513,40
CSE373,Design and Analysis of Algorithms,3,12,TBA,RA 08:00 AM - 09:30 AM,SAC305,0
CSE373,Design and Analysis of Algorithms,3,13,TBA,RA 11:20 AM - 12:50 PM,SAC502,0
CSE411,Advanced Database,3,1,SLf,MW 08:00 AM - 09:30 AM,SAC204,40
CSE411,Advanced Database,3,2,SLf,MW 09:40 AM - 11:10 AM,SAC204,40
CSE413,"Verilog HDL: Modeling, Simulation and Synthesis",3,2,IqR,MW 02:40 PM - 04:10 PM,SAC310,40
CSE413L,"Verilog HDL: Modeling, Simulation and Synthesis Lab",0,1,IqR,R 11:20 AM - 02:30 PM,LIB611,40
CSE413L,"Verilog HDL: Modeling, Simulation and Synthesis Lab",0,2,IqR,R 02:40 PM - 05:50 PM,LIB611,40
CSE435,Introduction to VLSI Design,3,2,IqR,ST 02:40 PM - 04:10 PM,SAC311,40
CSE435L,Introduction to VLSI Design Lab,0,1,IqR,A 08:00 AM - 11:10 AM,LIB611,40
CSE435L,Introduction to VLSI Design Lab,0,2,IqR,A 11:20 AM - 02:30 PM,LIB611,40
CSE440,Artificial Intelligence,3,1,MSRb,ST 01:00 PM - 02:30 PM,NAC990,40
CSE440,Artificial Intelligence,3,2,MLD,MW 09:40 AM - 11:10 AM,SAC503,40
CSE440,Artificial Intelligence,3,3,FSI,RA 02:40 PM - 04:10 PM,SAC205,40
CSE445,Machine Learning,3,1,SfM1,MW 09:40 AM - 11:10 AM,SAC206,40
CSE445,Machine Learning,3,2,AzK,RA 01:00 PM - 02:30 PM,SAC307,40
CSE445,Machine Learning,3,3,SfR1,MW 11:20 AM - 12:50 PM,SAC206,40
CSE445,Machine Learning,3,4,MAQm,MW 11:20 AM - 12:50 PM,SAC502,40
CSE445,Machine Learning,3,5,MSRb,ST 02:40 PM - 04:10 PM,SAC502,40
CSE445,Machine Learning,3,6,MLD,ST 09:40 AM - 11:10 AM,SAC502,40
CSE445,Machine Learning,3,7,HSM,RA 11:20 AM - 12:50 PM,NAC990,40
CSE445,Machine Learning,3,8,ITN,RA 04:20 PM - 05:50 PM,SAC311,40
CSE445,Machine Learning,3,9,OISD,MW 02:40 PM - 04:10 PM,LIB611,1
CSE445,Machine Learning,3,10,TBA,MW 02:40 PM - 04:10 PM,SAC204,40
CSE465,Pattern Recognition,3,1,SfM1,ST 09:40 AM - 11:10 AM,SAC206,40
CSE465,Pattern Recognition,3,2,NbM,MW 11:20 AM - 12:50 PM,SAC210,40
CSE465,Pattern Recognition,3,3,SvA,MW 02:40 PM - 04:10 PM,SAC801A,40
CSE465,Pattern Recognition,3,4,AzK,MW 09:40 AM - 11:10 AM,SAC205,40
CSE465,Pattern Recognition,3,5,Rtk,ST 11:20 AM - 12:50 PM,NAC992,40
CSE465,Pattern Recognition,3,6,MLE,ST 02:40 PM - 04:10 PM,SAC801A,0
CSE482,Internet and Web Technology,3,1,NqH,MW 11:20 AM - 12:50 PM,SAC205,40
CSE482L,Internet and Web Technology Lab,0,1,NqH,M 02:40 PM - 05:50 PM,LIB604,40
CSE491,Special Topic,3,1,ARa2,MW 09:40 AM - 11:10 AM,SAC801A,40
CSE495A,Special Topic - Introduction to Robotics,3,1,SnS1,MW 11:20 AM - 12:50 PM,NAC992,40
CSE495B,Special Topic - Natural Language Processing,3,1,AzK,MW 02:40 PM - 04:10 PM,SAC308,40
CSE499A,Senior Design Project I,1.5,1,Szz,S 08:00 AM - 09:30 AM,LIB608,21
CSE499A,Senior Design Project I,1.5,2,Szz,R 08:00 AM - 09:30 AM,LIB608,21
CSE499A,Senior Design Project I,1.5,3,RRn,T 01:00 PM - 02:30 PM,SAC502,21
CSE499A,Senior Design Project I,1.5,4,Aqu,S 02:40 PM - 04:10 PM,LIB608,21
CSE499A,Senior Design Project I,1.5,5,KMM,M 11:20 AM - 12:50 PM,LIB610,21
CSE499A,Senior Design Project I,1.5,6,Rtk,M 11:20 AM - 12:50 PM,LIB608,21
CSE499A,Senior Design Project I,1.5,7,Mdy,R 02:40 PM - 04:10 PM,LIB602,21
CSE499A,Senior Design Project I,1.5,8,SfM1,M 11:20 AM - 12:50 PM,SAC503,21
CSE499A,Senior Design Project I,1.5,9,NbM,M 04:20 PM - 05:50 PM,SAC502,21
CSE499A,Senior Design Project I,1.5,10,SnS1,T 11:20 AM - 12:50 PM,SAC503,21
CSE499A,Senior Design Project I,1.5,11,AzK,R 02:40 PM - 04:10 PM,SAC503,21
CSE499A,Senior Design Project I,1.5,12,SfR1,T 09:40 AM - 11:10 AM,LIB604,21
CSE499A,Senior Design Project I,1.5,13,MAQm,S 01:00 PM - 02:30 PM,LIB605,21
CSE499A,Senior Design Project I,1.5,14,MOJ,S 09:40 AM - 11:10 AM,LIB605,21
CSE499A,Senior Design Project I,1.5,15,ITN,T 11:20 AM - 12:50 PM,LIB608,21
CSE499B,Senior Design Project II,1.5,1,RRn,S 01:00 PM - 02:30 PM,SAC502,21
CSE499B,Senior Design Project II,1.5,2,AJH,W 11:20 AM - 12:50 PM,LIB605,21
CSE499B,Senior Design Project II,1.5,3,Mdy,R 04:20 PM - 05:50 PM,SAC502,21
CSE499B,Senior Design Project II,1.5,4,KMM,S 11:20 AM - 12:50 PM,LIB604,21
CSE499B,Senior Design Project II,1.5,5,FMA,R 02:40 PM - 04:10 PM,LIB606,17
CSE499B,Senior Design Project II,1.5,6,SfM1,W 11:20 AM - 12:50 PM,SAC503,21
CSE499B,Senior Design Project II,1.5,7,Rtk,M 01:00 PM - 02:30 PM,LIB608,21
CSE499B,Senior Design Project II,1.5,8,NbM,W 02:40 PM - 04:10 PM,SAC502,21
CSE499B,Senior Design Project II,1.5,9,ITN,T 01:00 PM - 02:30 PM,LIB605,21
CSE499B,Senior Design Project II,1.5,10,AzK,A 02:40 PM - 04:10 PM,SAC503,21
CSE499B,Senior Design Project II,1.5,11,SfR1,T 11:20 AM - 12:50 PM,LIB604,21
CSE499B,Senior Design Project II,1.5,12,SnS1,T 01:00 PM - 02:30 PM,SAC503,21
CSE499B,Senior Design Project II,1.5,13,HSM,M 02:40 PM - 04:10 PM,SAC502,21
CSE499B,Senior Design Project II,1.5,14,TBA,A 02:40 PM - 04:10 PM,LIB608,0
CSE542,Advanced VLSI Design,3,1,RTK,T 07:00 PM - 10:10 PM,SAC201,0
CSE552,Advanced Computer Networks,3,1,SLE,F 03:00 PM - 06:00 PM,SAC201,0
CSE562,Modeling and Simulation,3,1,MSK1,M 07:00 PM - 10:10 PM,SAC311,40
CSE564,Advanced Topics on Management of Technology,3,1,TBA,S 07:00 PM - 10:10 PM,SAC311,40
DEV504,Research Methodology in Social Science,3,1,MUK,A 07:00 PM - 10:10 PM,NAC406,35
DEV564,Dynamics of Rural Development,3,1,NZm1,F 03:00 PM - 06:30 PM,NAC412,40
DEV565,Issues in Sustainable Development,3,1,NyS,F 09:00 AM - 12:30 PM,NAC410,40
DEV569,Development Organization Management,3,1,NRA,A 03:00 PM - 06:00 PM,NAC620,40
ECO101,Introduction to Microeconomics,3,1,AqRm,RA 08:00 AM - 09:30 AM,NAC403,40
ECO101,Introduction to Microeconomics,3,2,RfAh,RA 09:40 AM - 11:10 AM,NAC401,40
ECO101,Introduction to Microeconomics,3,3,AYO,MW 04:20 PM - 05:50 PM,NAC412,40
ECO101,Introduction to Microeconomics,3,4,AAR,RA 02:40 PM - 04:10 PM,NAC401,40
ECO101,Introduction to Microeconomics,3,5,AqRm,RA 09:40 AM - 11:10 AM,NAC403,40
ECO101,Introduction to Microeconomics,3,6,MIH,RA 01:00 PM - 02:30 PM,NAC605,40
ECO101,Introduction to Microeconomics,3,7,AYO,ST 11:20 AM - 12:50 PM,OAT602,40
ECO101,Introduction to Microeconomics,3,8,MUK,ST 11:20 AM - 12:50 PM,NAC401,40
ECO101,Introduction to Microeconomics,3,9,AHn,MW 02:40 PM - 04:10 PM,NAC402,40
ECO101,Introduction to Microeconomics,3,10,SFY,RA 01:00 PM - 02:30 PM,NAC412,40
ECO101,Introduction to Microeconomics,3,11,MnA2,RA 11:20 AM - 12:50 PM,NAC403,40
ECO101,Introduction to Microeconomics,3,12,SaKn,RA 02:40 PM - 04:10 PM,NAC402,40
ECO101,Introduction to Microeconomics,3,13,SaKn,RA 04:20 PM - 05:50 PM,NAC402,40
ECO101,Introduction to Microeconomics,3,14,Mzq,RA 11:20 AM - 12:50 PM,NAC412,40
ECO101,Introduction to Microeconomics,3,15,AAR,RA 11:20 AM - 12:50 PM,NAC401,40
ECO101,Introduction to Microeconomics,3,16,Mzq,RA 02:40 PM - 04:10 PM,NAC508,40
ECO101,Introduction to Microeconomics,3,17,R/FAh,RA 04:20 PM - 05:50 PM,NAC401,40
ECO101,Introduction to Microeconomics,3,18,Stq,ST 08:00 AM - 09:30 AM,NAC1079,40
ECO101,Introduction to Microeconomics,3,19,SaKn,RA 01:00 PM - 02:30 PM,NAC402,40
ECO101,Introduction to Microeconomics,3,20,Azd,RA 08:00 AM - 09:30 AM,NAC401,40
ECO101,Introduction to Microeconomics,3,21,Sqm,RA 08:00 AM - 09:30 AM,NAC605,40
ECO101,Introduction to Microeconomics,3,22,SFY,RA 09:40 AM - 11:10 AM,NAC604,40
ECO101,Introduction to Microeconomics,3,23,Stq,ST 09:40 AM - 11:10 AM,NAC401,40
ECO101,Introduction to Microeconomics,3,24,AqRm,RA 04:20 PM - 05:50 PM,NAC411,40
ECO101,Introduction to Microeconomics,3,25,AYO,ST 02:40 PM - 04:10 PM,NAC412,40
ECO101,Introduction to Microeconomics,3,26,ACD,ST 01:00 PM - 02:30 PM,NAC604,40
ECO101,Introduction to Microeconomics,3,27,CNq,ST 08:00 AM - 09:30 AM,NAC402,40
ECO101,Introduction to Microeconomics,3,28,CNq,MW 08:00 AM - 09:30 AM,NAC401,40
ECO101,Introduction to Microeconomics,3,29,Abt,ST 08:00 AM - 09:30 AM,NAC403,40
ECO101,Introduction to Microeconomics,3,30,Abt,RA 04:20 PM - 05:50 PM,NAC412,40
ECO101,Introduction to Microeconomics,3,31,PSk,ST 01:00 PM - 02:30 PM,NAC403,40
ECO101,Introduction to Microeconomics,3,32,PSK,ST 02:40 PM - 04:10 PM,NAC403,40
ECO101,Introduction to Microeconomics,3,33,Nnm,MW 08:00 AM - 09:30 AM,NAC402,40
ECO101,Introduction to Microeconomics,3,34,Nnm,MW 09:40 AM - 11:10 AM,NAC401,40
ECO101,Introduction to Microeconomics,3,36,ACD,RA 02:40 PM - 04:10 PM,NAC415,40
ECO101,Introduction to Microeconomics,3,37,ABA,ST 08:00 AM - 09:30 AM,NAC412,40
ECO101,Introduction to Microeconomics,3,38,ABA,MW 08:00 AM - 09:30 AM,NAC413,40
ECO101,Introduction to Microeconomics,3,39,ASRN,RA 04:20 PM - 05:50 PM,NAC301,40
ECO101,Introduction to Microeconomics,3,40,AHn,MW 04:20 PM - 05:50 PM,NAC402,40
ECO101,Introduction to Microeconomics,3,41,AHn,ST 04:20 PM - 05:50 PM,NAC403,40
ECO101,Introduction to Microeconomics,3,42,AqRm,RA 01:00 PM - 02:30 PM,NAC604,40
ECO101,Introduction to Microeconomics,3,43,AYO,MW 11:20 AM - 12:50 PM,NAC605,40
ECO101,Introduction to Microeconomics,3,44,Mzq,ST 08:00 AM - 09:30 AM,NAC415,40
ECO101,Introduction to Microeconomics,3,45,TBA,ST 04:20 PM - 05:50 PM,NAC413,0
ECO101,Introduction to Microeconomics,3,46,SME,MW 02:40 PM - 04:10 PM,NAC605,40
ECO101,Introduction to Microeconomics,3,47,Nnm,MW 06:00 PM - 07:30 PM,NAC401,40
ECO101,Introduction to Microeconomics,3,48,RfAh,MW 04:20 PM - 05:50 PM,NAC403,40
ECO101,Introduction to Microeconomics,3,49,FSJ,RA 08:00 AM - 09:30 AM,NAC402,40
ECO101,Introduction to Microeconomics,3,50,FSJ,RA 09:40 AM - 11:10 AM,NAC402,40
ECO101,Introduction to Microeconomics,3,51,TBA,MW 11:20 AM - 12:50 PM,NAC604,40
ECO101,Introduction to Microeconomics,3,52,TBA,ST 09:40 AM - 11:10 AM,OAT602,0
ECO101,Introduction to Microeconomics,3,53,TBA,ST 04:20 PM - 05:50 PM,NAC412,0
ECO101,Introduction to Microeconomics,3,54,TBA,ST 08:00 AM - 09:30 AM,NAC401,0
ECO101,Introduction to Microeconomics,3,55,TBA,ST 04:20 PM - 05:50 PM,NAC415,0
ECO101,Introduction to Microeconomics,3,56,TBA,ST 04:20 PM - 05:50 PM,NAC605,0
ECO101,Introduction to Microeconomics,3,57,TBA,MW 02:40 PM - 04:10 PM,NAC1079,0
ECO101,Introduction to Microeconomics,3,58,TBA,MW 02:40 PM - 04:10 PM,NAC604,40
ECO101,Introduction to Microeconomics,3,59,TBA,MW 02:40 PM - 04:10 PM,OAT602,0
ECO103,Introduction to Economics,3,1,MSSK,MW 08:00 AM - 09:30 AM,NAC311,60
ECO103,Introduction to Economics,3,2,MSSK,MW 11:20 AM - 12:50 PM,NAC311,60
ECO104,Introduction to Macroeconomics,3,1,Stq,MW 08:00 AM - 09:30 AM,NAC403,40
ECO104,Introduction to Macroeconomics,3,2,Stq,MW 09:40 AM - 11:10 AM,NAC402,40
ECO104,Introduction to Macroeconomics,3,3,Nnm,RA 09:40 AM - 11:10 AM,NAC605,40
ECO104,Introduction to Macroeconomics,3,4,NnM,RA 11:20 AM - 12:50 PM,NAC605,40
ECO104,Introduction to Macroeconomics,3,5,MCw,MW 09:40 AM - 11:10 AM,NAC403,40
ECO104,Introduction to Macroeconomics,3,6,MCq,MW 11:20 AM - 12:50 PM,NAC403,40
ECO104,Introduction to Macroeconomics,3,7,TPA,ST 09:40 AM - 11:10 AM,NAC412,40
ECO104,Introduction to Macroeconomics,3,8,Ans,MW 08:00 AM - 09:30 AM,NAC412,40
ECO104,Introduction to Macroeconomics,3,9,PSk,MW 01:00 PM - 02:30 PM,NAC605,40
ECO104,Introduction to Macroeconomics,3,10,PSk,MW 04:20 PM - 05:50 PM,NAC605,40
ECO104,Introduction to Macroeconomics,3,11,ACD,RA 04:20 PM - 05:50 PM,NAC605,40
ECO104,Introduction to Macroeconomics,3,12,JVHn,ST 04:20 PM - 05:50 PM,NAC402,40
ECO104,Introduction to Macroeconomics,3,13,TPA,ST 01:00 PM - 02:30 PM,NAC605,40
ECO104,Introduction to Macroeconomics,3,14,AKP,MW 01:00 PM - 02:30 PM,NAC401,40
ECO104,Introduction to Macroeconomics,3,15,AKP,MW 02:40 PM - 04:10 PM,NAC401,40
ECO104,Introduction to Macroeconomics,3,16,MCw,ST 08:00 AM - 09:30 AM,NAC605,40
ECO104,Introduction to Macroeconomics,3,17,GHA,ST 11:20 AM - 12:50 PM,NAC402,40
ECO104,Introduction to Macroeconomics,3,18,Ans,MW 01:00 PM - 02:30 PM,NAC403,40
ECO104,Introduction to Macroeconomics,3,19,AqRm,MW 08:00 AM - 09:30 AM,NAC605,40
ECO104,Introduction to Macroeconomics,3,20,AqRm,MW 11:20 AM - 12:50 PM,NAC402,40
ECO104,Introduction to Macroeconomics,3,21,MnA2,RA 02:40 PM - 04:10 PM,NAC403,40
ECO104,Introduction to Macroeconomics,3,22,MnA2,RA 04:20 PM - 05:50 PM,NAC403,40
ECO104,Introduction to Macroeconomics,3,23,Ans,MW 09:40 AM - 11:10 AM,NAC412,40
ECO104,Introduction to Macroeconomics,3,24,GHA,ST 01:00 PM - 02:30 PM,NAC402,40
ECO135,Applied Mathematics for Economics I,3,1,SFY,RA 11:20 AM - 12:50 PM,NAC604,40
ECO135,Applied Mathematics for Economics I,3,2,Abt,RA 02:40 PM - 04:10 PM,NAC412,40
ECO135,Applied Mathematics for Economics I,3,3,CNq,ST 09:40 AM - 11:10 AM,NAC402,40
ECO172,Introduction to Statistics,3,1,TPA,ST 02:40 PM - 04:10 PM,NAC605,40
ECO172,Introduction to Statistics,3,2,Mzq,ST 11:20 AM - 12:50 PM,NAC604,40
ECO172,Introduction to Statistics,3,3,ABA,MW 09:40 AM - 11:10 AM,NAC605,40
ECO173,Applied Statistics,3,1,AYO,MW 01:00 PM - 02:30 PM,NAC402,40
ECO173,Applied Statistics,3,2,Mzq,RA 09:40 AM - 11:10 AM,NAC412,40
ECO201,Intermediate Microeconomic Theory I,3,1,MUK,ST 02:40 PM - 04:10 PM,NAC401,40
ECO201,Intermediate Microeconomic Theory I,3,2,RfAh,RA 11:20 AM - 12:50 PM,NAC402,40
ECO204,Intermediate Macroeconomic Theory I,3,1,AtR,MW 11:20 AM - 12:50 PM,NAC401,40
ECO204,Intermediate Macroeconomic Theory I,3,2,JVHn,ST 01:00 PM - 02:30 PM,NAC412,40
ECO245,Applied Mathematics for Economics II,3,1,CNq,MW 09:40 AM - 11:10 AM,NAC604,40
ECO245,Applied Mathematics for Economics II,3,2,Abt,ST 09:40 AM - 11:10 AM,NAC403,40
ECO301,Intermediate Microeconomic Theory II,3,1,RfAh,RA 02:40 PM - 04:10 PM,NAC605,40
ECO304,Intermediate Macroeconomic Theory-II,3,1,MCq,ST 11:20 AM - 12:50 PM,NAC403,40
ECO317,"Money, Banking and Financial Markets",3,1,AAR,RA 01:00 PM - 02:30 PM,NAC401,40
ECO328,International Trade Theory and Policy,3,1,JVHn,MW 02:40 PM - 04:10 PM,NAC403,40
ECO348,Economy of Bangladesh,3,1,MIH,ST 09:40 AM - 11:10 AM,NAC605,40
